label,dur,rate,proto,dpkts,sttl,dwin,dttl,smean,sbytes,decision,nn_output,threshold
NORMAL,0,0,272,12,62,0,58,53,7,0,-577473,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,285833,-420650
ATTACK,0,0,96,44,508,1,504,16,12,1,190102,-420650
NORMAL,0,0,96,244,62,1,58,17,55,0,-843796,-420650
ATTACK,2,512,96,76,124,1,504,111,92,1,684692,-420650
NORMAL,0,0,512,0,0,0,0,11,0,1,81087,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,81087,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,272,0,508,0,0,21,1,1,-46750,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
NORMAL,0,0,272,0,508,0,0,7,0,1,-49824,-420650
ATTACK,0,0,96,36,508,1,504,15,11,1,180605,-420650
ATTACK,2,512,96,172,124,1,504,14,18,1,692071,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
NORMAL,0,0,272,4,62,0,58,24,1,0,-601625,-420650
NORMAL,0,0,96,92,62,1,58,34,31,0,-545635,-420650
NORMAL,0,0,96,156,62,1,58,19,39,0,-438385,-420650
ATTACK,1,512,96,60,508,1,504,16,12,1,211027,-420650
NORMAL,0,0,96,44,508,1,504,21,14,1,193160,-420650
ATTACK,0,0,96,36,124,1,504,30,12,1,538644,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
NORMAL,0,0,272,0,508,0,0,254,16,1,-108337,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,285833,-420650
ATTACK,0,0,96,84,124,1,504,312,344,1,1164835,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,81087,-420650
ATTACK,0,0,96,28,124,1,504,10,5,1,518797,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,1,512,96,28,508,1,504,16,8,1,173604,-420650
NORMAL,0,0,272,4,62,0,58,24,1,1,341167,-420650
NORMAL,1,512,96,28,508,1,504,14,7,1,172280,-420650
ATTACK,1,512,96,28,508,1,504,16,8,1,173604,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,81087,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,81555,-420650
ATTACK,0,0,96,20,508,1,504,16,8,1,164492,-420650
ATTACK,0,0,96,28,124,1,504,29,12,1,529951,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-291810,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,512,4,508,0,120,55,8,1,90627,-420650
NORMAL,0,0,96,20,62,1,58,306,139,0,-800669,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,96,20,508,1,504,115,39,1,251470,-420650
ATTACK,36,512,512,0,508,0,0,41,33,1,90772,-420650
NORMAL,0,0,96,20,508,1,504,17,8,1,98154,-420650
NORMAL,0,0,96,244,62,1,58,17,55,0,-844460,-420650
NORMAL,1,512,96,52,508,1,504,21,14,1,204229,-420650
ATTACK,0,0,96,20,508,1,504,19,9,1,166663,-420650
NORMAL,0,0,272,12,62,0,58,59,8,0,-576509,-420650
ATTACK,0,0,96,20,508,1,504,14,7,1,162133,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,90814,-420650
ATTACK,0,0,272,0,508,0,0,16,1,0,-731005,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,96,28,508,1,504,16,8,1,173604,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,96,20,508,1,504,236,108,1,433293,-420650
NORMAL,0,0,272,4,62,0,58,21,1,0,-601466,-420650
NORMAL,0,0,96,116,62,1,58,74,75,0,-450015,-420650
NORMAL,0,0,96,68,62,1,58,97,61,0,-478858,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,1,512,96,36,508,1,504,129,52,1,284118,-420650
ATTACK,0,0,96,28,508,1,504,16,8,1,173604,-420650
ATTACK,0,0,96,28,508,1,504,36,17,1,187344,-420650
ATTACK,1,512,96,36,508,1,504,24,13,1,186877,-420650
NORMAL,0,0,96,140,62,1,58,20,34,0,-458760,-420650
ATTACK,0,0,96,28,508,1,504,16,8,1,173604,-420650
NORMAL,0,0,512,0,0,0,0,11,0,1,90814,-420650
NORMAL,0,0,96,260,62,1,58,17,59,0,-800115,-420650
ATTACK,1,512,96,28,508,1,504,34,14,1,189807,-420650
NORMAL,0,0,96,4,124,1,504,69,14,1,551505,-420650
NORMAL,0,0,96,244,62,1,58,18,56,0,-844994,-420650
NORMAL,0,0,96,244,62,1,58,17,55,0,-843796,-420650
ATTACK,0,0,96,44,124,1,504,318,185,1,1043421,-420650
ATTACK,0,0,96,44,124,1,504,28,12,1,543212,-420650
ATTACK,5,512,96,92,124,1,504,14,19,1,565072,-420650
ATTACK,0,0,272,0,508,0,0,16,1,0,-686137,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,1,512,96,28,508,1,504,53,20,1,207293,-420650
NORMAL,0,0,96,228,62,1,58,35,92,0,-845243,-420650
NORMAL,0,0,96,292,62,1,58,17,67,0,-712141,-420650
ATTACK,5,512,96,188,124,1,504,512,512,1,983100,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
NORMAL,0,0,96,244,62,1,58,18,56,0,-843700,-420650
ATTACK,57,512,512,0,508,0,0,124,512,1,101358,-420650
ATTACK,5,512,512,0,508,0,0,38,5,1,101803,-420650
NORMAL,0,0,96,164,62,1,58,19,39,0,-424743,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,101803,-420650
ATTACK,0,0,96,20,508,1,504,15,8,1,163329,-420650
ATTACK,0,0,96,20,508,1,504,11,6,1,162133,-420650
ATTACK,0,0,96,20,508,1,504,113,38,1,250042,-420650
NORMAL,0,0,96,244,62,1,58,18,56,1,259890,-420650
NORMAL,0,0,96,20,508,1,504,113,38,1,250042,-420650
NORMAL,0,0,96,244,62,1,58,17,55,0,-844460,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
NORMAL,0,0,272,12,62,0,58,56,8,0,-577068,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,96,28,124,1,504,28,12,1,530677,-420650
NORMAL,0,0,96,28,62,1,58,14,4,0,-680726,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,96,44,124,1,504,41,19,0,-665083,-420650
ATTACK,0,0,96,20,508,1,504,30,12,1,175596,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,272,0,508,0,0,341,21,1,-74598,-420650
NORMAL,0,0,96,28,508,1,504,14,7,1,172280,-420650
NORMAL,0,0,96,68,62,1,58,36,23,0,-598499,-420650
NORMAL,0,0,96,196,62,1,58,18,46,0,-372593,-420650
NORMAL,0,0,96,68,62,1,58,36,23,0,-598499,-420650
ATTACK,0,0,96,28,124,1,504,29,12,1,529951,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,96,20,508,1,504,47,18,1,190741,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,101803,-420650
ATTACK,3,512,96,164,124,1,504,512,512,1,970985,-420650
NORMAL,0,0,272,12,62,0,58,59,8,0,-576509,-420650
NORMAL,0,0,96,164,62,1,58,19,39,0,-424743,-420650
NORMAL,0,0,96,196,62,1,58,18,46,0,-401387,-420650
ATTACK,1,512,512,0,508,0,0,33,5,1,101803,-420650
NORMAL,1,512,96,68,62,1,58,48,25,0,-579925,-420650
ATTACK,0,0,96,512,124,1,504,10,28,1,1029153,-420650
NORMAL,0,0,272,4,62,0,58,24,1,0,-601625,-420650
ATTACK,0,0,96,20,508,1,504,12,7,1,162133,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
NORMAL,2,512,96,512,62,1,58,16,179,1,-305675,-420650
ATTACK,0,0,96,84,124,1,504,393,481,1,1381577,-420650
NORMAL,0,0,96,204,62,1,58,26,59,0,-933633,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,96,20,508,1,504,47,18,1,189947,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,96,20,508,1,504,33,13,1,178937,-420650
NORMAL,0,0,96,164,62,1,58,19,39,0,-424743,-420650
ATTACK,8,512,96,512,124,1,504,11,45,1,1011811,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,102245,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,102245,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,102245,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,285833,-420650
NORMAL,1,512,96,512,62,1,58,27,213,1,-328718,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
NORMAL,0,0,272,0,508,0,0,254,16,1,-108337,-420650
NORMAL,0,0,96,20,508,1,504,15,8,1,107841,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
NORMAL,1,512,96,76,508,1,504,512,512,1,392325,-420650
ATTACK,1,512,96,28,508,1,504,29,15,1,182114,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,96,20,508,1,504,82,29,1,221149,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,512,0,508,0,0,33,2,1,102245,-420650
ATTACK,4,512,96,28,508,1,504,16,8,1,173604,-420650
NORMAL,0,0,96,20,508,1,504,113,38,1,250042,-420650
ATTACK,0,0,96,76,124,1,504,29,12,1,566879,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
NORMAL,0,0,512,0,0,0,0,11,0,1,102245,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,272,0,508,0,0,129,8,1,-61040,-420650
ATTACK,0,0,96,28,508,1,504,16,8,1,173604,-420650
ATTACK,2,512,96,84,124,1,504,168,145,1,810056,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,272,0,508,0,0,14,1,1,-48701,-420650
NORMAL,0,0,96,20,508,1,504,21,10,1,168428,-420650
ATTACK,0,0,96,20,508,1,504,19,9,1,166663,-420650
ATTACK,0,0,96,28,508,1,504,16,8,1,173604,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
NORMAL,0,0,96,92,62,1,58,76,66,0,-685043,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
NORMAL,1,512,96,500,62,1,58,20,121,1,-283027,-420650
NORMAL,0,0,96,4,124,1,504,70,15,1,551758,-420650
ATTACK,0,0,96,28,508,1,504,233,106,0,-955903,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,102713,-420650
NORMAL,0,0,96,68,62,1,58,36,23,0,-598499,-420650
NORMAL,0,0,96,196,62,1,58,18,45,0,-407855,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,96,36,508,1,504,35,17,1,196372,-420650
ATTACK,1,512,96,36,124,1,504,31,13,1,538638,-420650
NORMAL,3,512,96,68,62,1,58,36,23,0,-598499,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,102713,-420650
ATTACK,54,512,512,0,508,0,0,41,57,1,103258,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,96,28,508,1,504,14,7,0,-667771,-420650
ATTACK,0,0,512,0,508,0,0,33,2,1,103258,-420650
NORMAL,44,512,96,52,508,1,504,113,78,1,258711,-420650
ATTACK,30,136,272,0,508,0,0,7,2,1,-50347,-420650
ATTACK,0,0,96,28,508,1,504,16,8,1,173604,-420650
NORMAL,0,0,96,28,508,1,504,29,15,1,183245,-420650
NORMAL,0,0,272,12,62,0,58,54,7,0,-578173,-420650
NORMAL,0,0,96,28,508,1,504,113,38,1,260285,-420650
NORMAL,0,0,272,12,62,0,58,54,7,1,349133,-420650
ATTACK,0,0,96,20,508,1,504,39,15,1,183158,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,272,0,508,0,0,254,16,1,-108337,-420650
ATTACK,0,0,272,0,508,0,0,512,32,1,78203,-420650
NORMAL,0,0,272,4,62,0,58,24,1,0,-601625,-420650
NORMAL,0,0,96,36,508,1,504,18,9,1,184213,-420650
NORMAL,0,0,272,12,62,0,58,56,8,0,-577068,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,103258,-420650
ATTACK,0,0,96,20,508,1,504,14,7,1,162133,-420650
NORMAL,0,0,96,4,124,1,504,69,14,1,551505,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,103258,-420650
ATTACK,0,0,96,28,508,1,504,50,22,1,199181,-420650
ATTACK,1,512,96,36,508,1,504,104,36,1,260984,-420650
ATTACK,0,0,96,36,124,1,504,40,19,1,119518,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
NORMAL,0,0,96,4,124,1,504,69,14,1,82033,-420650
ATTACK,0,0,272,0,508,0,0,276,17,1,-105012,-420650
ATTACK,1,512,96,20,508,1,504,116,39,1,254059,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,272,0,508,0,0,30,2,1,-44267,-420650
ATTACK,0,0,96,28,124,1,504,28,12,1,529951,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,96,28,124,1,504,27,12,1,528905,-420650
NORMAL,6,512,96,512,62,1,58,16,179,1,-306913,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
NORMAL,0,0,96,20,508,1,504,14,7,1,162133,-420650
NORMAL,8,512,96,512,62,1,58,14,166,1,-302096,-420650
NORMAL,0,0,96,164,62,1,58,19,39,0,-424743,-420650
ATTACK,1,512,96,44,508,1,504,16,12,1,190102,-420650
NORMAL,0,0,96,92,62,1,58,34,31,0,-545635,-420650
ATTACK,0,0,272,0,508,0,0,17,1,1,-47292,-420650
ATTACK,0,0,272,0,508,0,0,16,1,0,-546819,-420650
NORMAL,0,0,272,4,62,0,58,24,1,0,-601625,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
NORMAL,10,512,96,0,508,0,0,10,3,1,-265202,-420650
NORMAL,0,0,96,28,508,1,504,19,9,1,175101,-420650
ATTACK,0,0,96,28,508,1,504,25,11,1,181822,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,103703,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
NORMAL,0,0,96,196,62,1,58,18,45,0,-372593,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,103703,-420650
NORMAL,0,0,272,4,62,0,58,20,1,0,-601919,-420650
NORMAL,1,512,96,68,62,1,58,36,23,0,-598499,-420650
ATTACK,2,512,96,28,508,1,504,20,9,1,177287,-420650
NORMAL,0,0,96,20,508,1,504,14,7,1,162133,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,103703,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
NORMAL,0,0,272,12,62,0,58,53,7,0,-577473,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,103703,-420650
ATTACK,0,0,272,0,508,0,0,45,3,1,-39858,-420650
NORMAL,0,0,96,340,62,1,58,16,75,0,-561413,-420650
ATTACK,0,0,272,0,508,0,0,14,1,1,-48701,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
NORMAL,0,0,96,92,62,1,58,34,31,0,-545635,-420650
NORMAL,0,0,272,4,62,0,58,24,1,0,-601625,-420650
NORMAL,0,0,96,20,62,1,58,306,139,1,-211864,-420650
NORMAL,0,0,272,4,62,0,58,24,1,0,-601625,-420650
ATTACK,0,0,272,0,508,0,0,16,1,0,-569303,-420650
NORMAL,0,0,272,4,62,0,58,24,1,0,-601625,-420650
ATTACK,0,0,272,0,508,0,0,14,1,1,-48701,-420650
NORMAL,0,0,272,4,62,0,58,24,1,0,-601625,-420650
ATTACK,2,512,96,60,508,1,504,512,512,1,388764,-420650
NORMAL,0,0,96,68,62,1,58,97,61,0,-478858,-420650
NORMAL,0,0,96,28,508,1,504,16,8,1,173604,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,104735,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,1,512,96,76,124,1,504,228,194,1,928714,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,104735,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
NORMAL,0,0,96,52,62,1,58,21,22,0,-642899,-420650
ATTACK,0,0,272,0,508,0,0,16,1,0,-560440,-420650
NORMAL,0,0,96,204,62,1,58,18,45,0,-942907,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,104735,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
NORMAL,0,0,272,12,62,0,58,59,8,0,-552149,-420650
ATTACK,0,0,96,36,508,1,504,29,15,1,192872,-420650
ATTACK,0,0,96,100,124,1,504,12,14,0,-726323,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,55,512,512,0,508,0,0,42,53,1,105280,-420650
NORMAL,0,0,96,156,62,1,58,20,37,0,-437331,-420650
ATTACK,0,0,272,4,508,0,120,30,2,1,98950,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,105280,-420650
NORMAL,0,0,96,20,508,1,504,14,7,1,162133,-420650
ATTACK,2,512,96,52,508,1,504,61,31,1,233081,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
NORMAL,0,0,512,0,0,0,0,11,0,1,105280,-420650
NORMAL,0,0,272,0,508,0,0,254,16,1,-108337,-420650
NORMAL,0,0,96,68,62,1,58,48,25,0,-579925,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,105280,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,105280,-420650
ATTACK,1,512,96,36,508,1,504,18,9,1,184213,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,512,0,508,0,0,33,2,1,105722,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,272,0,508,0,0,30,2,1,-44267,-420650
NORMAL,0,0,96,36,62,1,58,53,16,0,-628981,-420650
ATTACK,1,512,96,92,124,1,504,65,52,1,612660,-420650
ATTACK,0,0,96,20,508,1,504,52,19,1,196389,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,105722,-420650
ATTACK,0,0,96,28,124,1,504,28,12,1,530677,-420650
ATTACK,0,0,96,76,124,1,504,23,12,1,561427,-420650
NORMAL,0,0,272,12,62,0,58,54,7,0,-578173,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,105722,-420650
ATTACK,0,0,272,0,508,0,0,30,2,1,-44267,-420650
NORMAL,0,0,96,28,508,1,504,113,38,1,260285,-420650
NORMAL,0,0,272,4,62,0,58,24,1,0,-601625,-420650
NORMAL,0,0,272,12,62,0,58,59,8,0,-576509,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,105722,-420650
NORMAL,0,0,96,164,62,1,58,19,39,1,212703,-420650
NORMAL,0,0,272,4,62,0,58,24,1,0,-601625,-420650
NORMAL,0,0,96,28,62,1,58,14,4,0,-680726,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,285833,-420650
ATTACK,56,512,272,0,508,0,0,35,83,1,390609,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,106909,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,106909,-420650
NORMAL,0,0,96,196,62,1,58,18,45,0,-372593,-420650
ATTACK,0,0,272,0,508,0,0,11,1,1,-49483,-420650
ATTACK,1,512,96,28,508,1,504,25,11,1,181822,-420650
ATTACK,0,0,96,20,508,1,504,33,13,1,178550,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,106909,-420650
NORMAL,0,0,272,4,62,0,58,24,1,1,272386,-420650
ATTACK,0,0,96,20,508,1,504,17,8,1,164492,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,106909,-420650
ATTACK,36,512,512,0,508,0,0,19,19,1,106993,-420650
NORMAL,0,0,272,0,508,0,0,360,22,1,-56806,-420650
ATTACK,0,0,96,28,508,1,504,16,8,1,173604,-420650
NORMAL,0,0,96,36,508,1,504,34,16,1,196213,-420650
NORMAL,0,0,96,20,62,1,58,306,139,1,-211864,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,272,0,508,0,0,30,2,1,-44267,-420650
ATTACK,0,0,96,20,508,1,504,31,13,1,176168,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,106993,-420650
ATTACK,56,475,512,0,508,0,0,41,43,1,107496,-420650
ATTACK,36,512,96,44,508,1,504,13,15,1,182721,-420650
NORMAL,0,0,272,0,508,0,0,7,0,1,-49824,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,285833,-420650
NORMAL,0,0,96,100,62,1,58,34,31,0,-527018,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,107496,-420650
ATTACK,0,0,272,0,508,0,0,254,16,1,278138,-420650
NORMAL,0,0,512,0,0,0,0,11,0,1,107496,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,107496,-420650
ATTACK,1,512,96,28,124,1,504,28,12,1,529951,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
NORMAL,0,0,96,116,62,1,58,74,75,0,-450015,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,1,512,96,28,508,1,504,347,179,1,603301,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,108367,-420650
ATTACK,0,0,96,20,508,1,504,30,13,1,177759,-420650
NORMAL,0,0,96,52,508,1,504,512,512,1,390711,-420650
NORMAL,0,0,272,4,62,0,58,20,1,1,288673,-420650
NORMAL,0,0,272,0,508,0,0,14,1,1,-48701,-420650
ATTACK,0,0,96,28,508,1,504,11,7,1,172280,-420650
ATTACK,1,512,96,140,124,1,504,22,14,1,643686,-420650
NORMAL,0,0,96,196,62,1,58,18,46,0,-372593,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,96,28,508,1,504,16,8,1,110967,-420650
NORMAL,0,0,96,4,124,1,504,70,15,1,64226,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,108367,-420650
NORMAL,0,0,96,36,508,1,504,29,12,1,196138,-420650
NORMAL,0,0,512,0,0,0,0,11,0,1,108367,-420650
NORMAL,0,0,272,0,508,0,0,7,0,1,-49824,-420650
ATTACK,0,0,96,28,508,1,504,16,8,1,173604,-420650
ATTACK,0,0,272,0,508,0,0,492,46,1,71299,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,108367,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
NORMAL,1,512,96,28,508,1,504,14,7,1,172280,-420650
NORMAL,1,512,96,36,124,1,504,28,12,1,535256,-420650
NORMAL,0,0,96,68,62,1,58,36,23,0,-598499,-420650
NORMAL,0,0,272,4,62,0,58,24,1,0,-601625,-420650
ATTACK,0,0,96,20,508,1,504,89,31,1,226833,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
NORMAL,0,0,96,28,62,1,58,14,4,0,-680726,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,108367,-420650
ATTACK,0,0,96,220,124,1,504,15,18,1,470222,-420650
ATTACK,0,0,96,20,508,1,504,42,16,1,185794,-420650
NORMAL,0,0,96,100,62,1,58,46,57,0,-497683,-420650
NORMAL,0,0,96,68,62,1,58,36,23,0,-598499,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,512,0,508,0,0,33,2,1,108409,-420650
NORMAL,0,0,96,36,124,1,504,30,13,1,538068,-420650
ATTACK,0,0,96,20,508,1,504,13,7,1,162133,-420650
NORMAL,9,512,96,512,62,1,58,16,175,1,-305175,-420650
ATTACK,56,512,512,0,508,0,0,41,70,1,109354,-420650
NORMAL,0,0,96,68,62,1,58,36,23,0,-598499,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,109822,-420650
ATTACK,0,0,96,20,508,1,504,269,122,1,484968,-420650
NORMAL,0,0,96,44,508,1,504,108,52,1,257149,-420650
NORMAL,0,0,96,164,62,1,58,345,512,1,-266570,-420650
NORMAL,1,512,96,68,62,1,58,53,24,0,-571005,-420650
ATTACK,0,0,96,52,508,1,504,382,270,1,641257,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
NORMAL,0,0,96,20,62,1,58,306,139,1,-211864,-420650
ATTACK,0,0,96,108,124,1,504,24,13,1,587114,-420650
NORMAL,0,0,96,4,124,1,504,69,14,1,551505,-420650
ATTACK,0,0,96,28,124,1,504,26,11,1,112565,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,109822,-420650
ATTACK,4,512,512,0,508,0,0,19,41,1,111341,-420650
NORMAL,0,0,96,0,508,0,0,10,1,1,-262742,-420650
ATTACK,0,0,96,36,124,1,504,28,12,1,535256,-420650
ATTACK,0,0,96,68,124,1,504,28,12,1,559607,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,111341,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,111341,-420650
NORMAL,2,512,96,512,62,1,58,16,179,1,-306913,-420650
NORMAL,5,512,96,0,508,0,0,10,6,1,-265034,-420650
ATTACK,0,0,272,0,508,0,0,30,2,1,-44267,-420650
NORMAL,0,0,96,68,62,1,58,48,25,0,-579925,-420650
ATTACK,0,0,96,36,124,1,504,27,12,1,535832,-420650
ATTACK,0,0,96,28,508,1,504,25,11,1,181822,-420650
ATTACK,0,0,96,20,508,1,504,231,106,1,424724,-420650
