label,dur,rate,proto,dpkts,sttl,dwin,dttl,smean,sbytes,decision,nn_output,threshold,result
NORMAL,0,0,96,244,62,1,58,18,56,0,-1277676,-420650,ALLOWED (Correct)
NORMAL,0,0,96,20,508,1,504,113,38,1,-92190,-420650,FALSE ALARM
NORMAL,0,0,96,244,62,1,58,17,55,0,-1278134,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
NORMAL,0,0,272,12,62,0,58,56,8,0,-730998,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,96,28,124,1,504,28,12,0,-566880,-420650,MISSED
NORMAL,0,0,96,28,62,1,58,14,4,0,-768279,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,96,44,124,1,504,41,19,0,-555864,-420650,MISSED
ATTACK,0,0,96,20,508,1,504,30,12,1,-233153,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,341,21,1,-74598,-420650,BLOCKED (Correct)
NORMAL,0,0,96,28,508,1,504,14,7,1,-265034,-420650,FALSE ALARM
NORMAL,0,0,96,68,62,1,58,36,23,0,-754208,-420650,ALLOWED (Correct)
NORMAL,0,0,96,196,62,1,58,18,46,0,-757950,-420650,ALLOWED (Correct)
NORMAL,0,0,96,68,62,1,58,36,23,0,-754208,-420650,ALLOWED (Correct)
ATTACK,0,0,96,28,124,1,504,29,12,0,-566487,-420650,MISSED
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,96,20,508,1,504,47,18,1,-194359,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,-47988,-420650,BLOCKED (Correct)
ATTACK,3,512,96,164,124,1,504,512,512,1,-236512,-420650,BLOCKED (Correct)
NORMAL,0,0,272,12,62,0,58,59,8,0,-731196,-420650,ALLOWED (Correct)
NORMAL,0,0,96,164,62,1,58,19,39,0,-763725,-420650,ALLOWED (Correct)
NORMAL,0,0,96,196,62,1,58,18,46,0,-757950,-420650,ALLOWED (Correct)
ATTACK,1,512,512,0,508,0,0,33,5,0,-757950,-420650,MISSED
NORMAL,1,512,96,68,62,1,58,48,25,0,-746636,-420650,ALLOWED (Correct)
ATTACK,0,0,96,512,124,1,504,10,28,0,-580094,-420650,MISSED
NORMAL,0,0,272,4,62,0,58,24,1,0,-725129,-420650,ALLOWED (Correct)
ATTACK,0,0,96,20,508,1,504,12,7,1,-265034,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
NORMAL,2,512,96,512,62,1,58,16,179,0,-1134545,-420650,ALLOWED (Correct)
ATTACK,0,0,96,84,124,1,504,393,481,1,193056,-420650,BLOCKED (Correct)
NORMAL,0,0,96,204,62,1,58,26,59,0,-734919,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,96,20,508,1,504,47,18,1,-195815,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,96,20,508,1,504,33,13,1,-224603,-420650,BLOCKED (Correct)
NORMAL,0,0,96,164,62,1,58,19,39,0,-763725,-420650,ALLOWED (Correct)
ATTACK,8,512,96,512,124,1,504,11,45,0,-1076933,-420650,MISSED
ATTACK,0,0,512,0,508,0,0,38,2,0,-1076933,-420650,MISSED
ATTACK,0,0,512,0,508,0,0,38,2,0,-1076933,-420650,MISSED
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
NORMAL,1,512,96,512,62,1,58,27,213,0,-1125472,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
NORMAL,0,0,272,0,508,0,0,254,16,1,-108337,-420650,FALSE ALARM
NORMAL,0,0,96,20,508,1,504,15,8,1,-265034,-420650,FALSE ALARM
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
NORMAL,1,512,96,76,508,1,504,512,512,1,831424,-420650,FALSE ALARM
ATTACK,1,512,96,28,508,1,504,29,15,1,-233837,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,96,20,508,1,504,82,29,1,-134824,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,154041,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,33,2,1,154041,-420650,BLOCKED (Correct)
ATTACK,4,512,96,28,508,1,504,16,8,1,-263142,-420650,BLOCKED (Correct)
NORMAL,0,0,96,20,508,1,504,113,38,1,-92190,-420650,FALSE ALARM
ATTACK,0,0,96,76,124,1,504,29,12,0,-565787,-420650,MISSED
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
NORMAL,0,0,512,0,0,0,0,11,0,1,-47988,-420650,FALSE ALARM
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,129,8,1,-61040,-420650,BLOCKED (Correct)
ATTACK,0,0,96,28,508,1,504,16,8,1,-263142,-420650,BLOCKED (Correct)
ATTACK,2,512,96,84,124,1,504,168,145,1,-373914,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,14,1,1,-48701,-420650,BLOCKED (Correct)
NORMAL,0,0,96,20,508,1,504,21,10,1,-250225,-420650,FALSE ALARM
ATTACK,0,0,96,20,508,1,504,19,9,1,-254166,-420650,BLOCKED (Correct)
ATTACK,0,0,96,28,508,1,504,16,8,1,-263142,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
NORMAL,0,0,96,92,62,1,58,76,66,0,-709690,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
NORMAL,1,512,96,500,62,1,58,20,121,0,-1247799,-420650,ALLOWED (Correct)
NORMAL,0,0,96,4,124,1,504,70,15,0,-532194,-420650,ALLOWED (Correct)
ATTACK,0,0,96,28,508,1,504,233,106,1,60068,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,60068,-420650,BLOCKED (Correct)
NORMAL,0,0,96,68,62,1,58,36,23,0,-754208,-420650,ALLOWED (Correct)
NORMAL,0,0,96,196,62,1,58,18,45,0,-757950,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,96,36,508,1,504,35,17,1,-221258,-420650,BLOCKED (Correct)
ATTACK,1,512,96,36,124,1,504,31,13,1,53294,-420650,BLOCKED (Correct)
NORMAL,3,512,96,68,62,1,58,36,23,0,-754208,-420650,ALLOWED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,0,-754208,-420650,MISSED
ATTACK,54,512,512,0,508,0,0,41,57,0,-754208,-420650,MISSED
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,96,28,508,1,504,14,7,1,-265034,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,33,2,1,-265034,-420650,BLOCKED (Correct)
NORMAL,44,512,96,52,508,1,504,113,78,1,-87495,-420650,FALSE ALARM
ATTACK,30,136,272,0,508,0,0,7,2,1,-50347,-420650,BLOCKED (Correct)
ATTACK,0,0,96,28,508,1,504,16,8,1,-263142,-420650,BLOCKED (Correct)
NORMAL,0,0,96,28,508,1,504,29,15,1,-231945,-420650,FALSE ALARM
NORMAL,0,0,272,12,62,0,58,54,7,0,-730353,-420650,ALLOWED (Correct)
NORMAL,0,0,96,28,508,1,504,113,38,1,-92190,-420650,FALSE ALARM
NORMAL,0,0,272,12,62,0,58,54,7,0,-730353,-420650,ALLOWED (Correct)
ATTACK,0,0,96,20,508,1,504,39,15,1,-213197,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,0,-583990,-420650,MISSED
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,254,16,1,-108337,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,512,32,1,259603,-420650,BLOCKED (Correct)
NORMAL,0,0,272,4,62,0,58,24,1,0,-725129,-420650,ALLOWED (Correct)
NORMAL,0,0,96,36,508,1,504,18,9,1,-258776,-420650,FALSE ALARM
NORMAL,0,0,272,12,62,0,58,56,8,0,-730998,-420650,ALLOWED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,0,-730998,-420650,MISSED
ATTACK,0,0,96,20,508,1,504,14,7,1,-265034,-420650,BLOCKED (Correct)
NORMAL,0,0,96,4,124,1,504,69,14,0,-532020,-420650,ALLOWED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,0,-532020,-420650,MISSED
ATTACK,0,0,96,28,508,1,504,50,22,1,-188696,-420650,BLOCKED (Correct)
ATTACK,1,512,96,36,508,1,504,104,36,1,-104292,-420650,BLOCKED (Correct)
ATTACK,0,0,96,36,124,1,504,40,19,0,-557325,-420650,MISSED
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
NORMAL,0,0,96,4,124,1,504,69,14,0,-532020,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,276,17,1,-105012,-420650,BLOCKED (Correct)
ATTACK,1,512,96,20,508,1,504,116,39,1,-87990,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,30,2,1,-44267,-420650,BLOCKED (Correct)
ATTACK,0,0,96,28,124,1,504,28,12,0,-566487,-420650,MISSED
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,96,28,124,1,504,27,12,0,-566983,-420650,MISSED
NORMAL,6,512,96,512,62,1,58,16,179,0,-1183004,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
NORMAL,0,0,96,20,508,1,504,14,7,1,-265034,-420650,FALSE ALARM
NORMAL,8,512,96,512,62,1,58,14,166,0,-1197797,-420650,ALLOWED (Correct)
NORMAL,0,0,96,164,62,1,58,19,39,0,-763725,-420650,ALLOWED (Correct)
ATTACK,1,512,96,44,508,1,504,16,12,1,-259797,-420650,BLOCKED (Correct)
NORMAL,0,0,96,92,62,1,58,34,31,0,-755547,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,17,1,1,-47292,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
NORMAL,0,0,272,4,62,0,58,24,1,0,-725129,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
NORMAL,10,512,96,0,508,0,0,10,3,1,-265202,-420650,FALSE ALARM
NORMAL,0,0,96,28,508,1,504,19,9,1,-256484,-420650,FALSE ALARM
ATTACK,0,0,96,28,508,1,504,25,11,1,-241359,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,-241359,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
NORMAL,0,0,96,196,62,1,58,18,45,0,-757950,-420650,ALLOWED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,0,-757950,-420650,MISSED
NORMAL,0,0,272,4,62,0,58,20,1,0,-726669,-420650,ALLOWED (Correct)
NORMAL,1,512,96,68,62,1,58,36,23,0,-754208,-420650,ALLOWED (Correct)
ATTACK,2,512,96,28,508,1,504,20,9,1,-254166,-420650,BLOCKED (Correct)
NORMAL,0,0,96,20,508,1,504,14,7,1,-265034,-420650,FALSE ALARM
ATTACK,0,0,512,0,508,0,0,38,2,1,-265034,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
NORMAL,0,0,272,12,62,0,58,53,7,0,-729746,-420650,ALLOWED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,0,-729746,-420650,MISSED
ATTACK,0,0,272,0,508,0,0,45,3,1,-39858,-420650,BLOCKED (Correct)
NORMAL,0,0,96,340,62,1,58,16,75,0,-1271088,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,14,1,1,-48701,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
NORMAL,0,0,96,92,62,1,58,34,31,0,-755547,-420650,ALLOWED (Correct)
NORMAL,0,0,272,4,62,0,58,24,1,0,-725129,-420650,ALLOWED (Correct)
NORMAL,0,0,96,20,62,1,58,306,139,1,-357636,-420650,FALSE ALARM
NORMAL,0,0,272,4,62,0,58,24,1,0,-725129,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
NORMAL,0,0,272,4,62,0,58,24,1,0,-725129,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,14,1,0,-573731,-420650,MISSED
NORMAL,0,0,272,4,62,0,58,24,1,0,-725129,-420650,ALLOWED (Correct)
ATTACK,2,512,96,60,508,1,504,512,512,1,172175,-420650,BLOCKED (Correct)
NORMAL,0,0,96,68,62,1,58,97,61,1,126998,-420650,FALSE ALARM
NORMAL,0,0,96,28,508,1,504,16,8,1,-81975,-420650,FALSE ALARM
ATTACK,0,0,512,0,508,0,0,38,2,1,-81975,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,1,512,96,76,124,1,504,228,194,1,-286878,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,-286878,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
NORMAL,0,0,96,52,62,1,58,21,22,0,-761596,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
NORMAL,0,0,96,204,62,1,58,18,45,0,-757950,-420650,ALLOWED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,0,-757950,-420650,MISSED
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
NORMAL,0,0,272,12,62,0,58,59,8,0,-731196,-420650,ALLOWED (Correct)
ATTACK,0,0,96,36,508,1,504,29,15,1,-231945,-420650,BLOCKED (Correct)
ATTACK,0,0,96,100,124,1,504,12,14,0,-583358,-420650,MISSED
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,55,512,512,0,508,0,0,42,53,1,-47988,-420650,BLOCKED (Correct)
NORMAL,0,0,96,156,62,1,58,20,37,0,-764142,-420650,ALLOWED (Correct)
ATTACK,0,0,272,4,508,0,120,30,2,1,-44267,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,0,-798515,-420650,MISSED
ATTACK,0,0,512,0,508,0,0,38,2,0,-798515,-420650,MISSED
NORMAL,0,0,96,20,508,1,504,14,7,1,-265034,-420650,FALSE ALARM
ATTACK,2,512,96,52,508,1,504,61,31,1,-162799,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
NORMAL,0,0,512,0,0,0,0,11,0,1,-47988,-420650,FALSE ALARM
NORMAL,0,0,272,0,508,0,0,254,16,1,224096,-420650,FALSE ALARM
NORMAL,0,0,96,68,62,1,58,48,25,0,-729930,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,-47988,-420650,BLOCKED (Correct)
ATTACK,1,512,96,36,508,1,504,18,9,1,-258776,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,33,2,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,30,2,1,-44267,-420650,BLOCKED (Correct)
NORMAL,0,0,96,36,62,1,58,53,16,0,-742063,-420650,ALLOWED (Correct)
ATTACK,1,512,96,92,124,1,504,65,52,0,-783376,-420650,MISSED
ATTACK,0,0,96,20,508,1,504,52,19,1,-183088,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,-183088,-420650,BLOCKED (Correct)
ATTACK,0,0,96,28,124,1,504,28,12,0,-566880,-420650,MISSED
ATTACK,0,0,96,76,124,1,504,23,12,0,-569703,-420650,MISSED
NORMAL,0,0,272,12,62,0,58,54,7,0,-730353,-420650,ALLOWED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,0,-730353,-420650,MISSED
ATTACK,0,0,272,0,508,0,0,30,2,1,-44267,-420650,BLOCKED (Correct)
NORMAL,0,0,96,28,508,1,504,113,38,1,-92190,-420650,FALSE ALARM
NORMAL,0,0,272,4,62,0,58,24,1,0,-725129,-420650,ALLOWED (Correct)
NORMAL,0,0,272,12,62,0,58,59,8,0,-731196,-420650,ALLOWED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,0,-731196,-420650,MISSED
NORMAL,0,0,96,164,62,1,58,19,39,0,-763725,-420650,ALLOWED (Correct)
NORMAL,0,0,272,4,62,0,58,24,1,0,-725129,-420650,ALLOWED (Correct)
NORMAL,0,0,96,28,62,1,58,14,4,0,-768279,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,56,512,272,0,508,0,0,35,83,1,390609,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,390609,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,-47988,-420650,BLOCKED (Correct)
NORMAL,0,0,96,196,62,1,58,18,45,0,-757950,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,11,1,1,-49483,-420650,BLOCKED (Correct)
ATTACK,1,512,96,28,508,1,504,25,11,1,-241359,-420650,BLOCKED (Correct)
ATTACK,0,0,96,20,508,1,504,33,13,1,-226495,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,-226495,-420650,BLOCKED (Correct)
NORMAL,0,0,272,4,62,0,58,24,1,1,285627,-420650,FALSE ALARM
ATTACK,0,0,96,20,508,1,504,17,8,1,-261741,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,-261741,-420650,BLOCKED (Correct)
ATTACK,36,512,512,0,508,0,0,19,19,1,-261741,-420650,BLOCKED (Correct)
NORMAL,0,0,272,0,508,0,0,360,22,1,-56806,-420650,FALSE ALARM
ATTACK,0,0,96,28,508,1,504,16,8,1,-263142,-420650,BLOCKED (Correct)
NORMAL,0,0,96,36,508,1,504,34,16,1,-223394,-420650,FALSE ALARM
NORMAL,0,0,96,20,62,1,58,306,139,1,-357636,-420650,FALSE ALARM
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,30,2,1,-44267,-420650,BLOCKED (Correct)
ATTACK,0,0,96,20,508,1,504,31,13,1,-230672,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,-230672,-420650,BLOCKED (Correct)
ATTACK,56,475,512,0,508,0,0,41,43,1,-230672,-420650,BLOCKED (Correct)
ATTACK,36,512,96,44,508,1,504,13,15,1,488014,-420650,BLOCKED (Correct)
NORMAL,0,0,272,0,508,0,0,7,0,1,-49824,-420650,FALSE ALARM
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
NORMAL,0,0,96,100,62,1,58,34,31,0,-755547,-420650,ALLOWED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,0,-755547,-420650,MISSED
ATTACK,0,0,272,0,508,0,0,254,16,1,-108337,-420650,BLOCKED (Correct)
NORMAL,0,0,512,0,0,0,0,11,0,1,-108337,-420650,FALSE ALARM
ATTACK,0,0,272,0,508,0,0,16,1,1,42665,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,42665,-420650,BLOCKED (Correct)
ATTACK,1,512,96,28,124,1,504,28,12,0,-566487,-420650,MISSED
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
NORMAL,0,0,96,116,62,1,58,74,75,0,-700199,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,1,512,96,28,508,1,504,347,179,1,186140,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,96,20,508,1,504,30,13,1,-231752,-420650,BLOCKED (Correct)
NORMAL,0,0,96,52,508,1,504,512,512,1,172175,-420650,FALSE ALARM
NORMAL,0,0,272,4,62,0,58,20,1,0,-726669,-420650,ALLOWED (Correct)
NORMAL,0,0,272,0,508,0,0,14,1,1,-48701,-420650,FALSE ALARM
ATTACK,0,0,96,28,508,1,504,11,7,1,-265034,-420650,BLOCKED (Correct)
ATTACK,1,512,96,140,124,1,504,22,14,0,-571776,-420650,MISSED
NORMAL,0,0,96,196,62,1,58,18,46,0,-757950,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,96,28,508,1,504,16,8,1,-263142,-420650,BLOCKED (Correct)
NORMAL,0,0,96,4,124,1,504,70,15,0,-532194,-420650,ALLOWED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,0,-532194,-420650,MISSED
NORMAL,0,0,96,36,508,1,504,29,12,1,-235035,-420650,FALSE ALARM
NORMAL,0,0,512,0,0,0,0,11,0,1,-235035,-420650,FALSE ALARM
NORMAL,0,0,272,0,508,0,0,7,0,1,-49824,-420650,FALSE ALARM
ATTACK,0,0,96,28,508,1,504,16,8,1,-263142,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,492,46,1,71299,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,71299,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
NORMAL,1,512,96,28,508,1,504,14,7,1,-265034,-420650,FALSE ALARM
NORMAL,1,512,96,36,124,1,504,28,12,0,-566880,-420650,ALLOWED (Correct)
NORMAL,0,0,96,68,62,1,58,36,23,0,-754208,-420650,ALLOWED (Correct)
NORMAL,0,0,272,4,62,0,58,24,1,0,-725129,-420650,ALLOWED (Correct)
ATTACK,0,0,96,20,508,1,504,89,31,1,-125876,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
NORMAL,0,0,96,28,62,1,58,14,4,0,-768279,-420650,ALLOWED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,0,-768279,-420650,MISSED
ATTACK,0,0,96,220,124,1,504,15,18,0,-583052,-420650,MISSED
ATTACK,0,0,96,20,508,1,504,42,16,1,-207341,-420650,BLOCKED (Correct)
NORMAL,0,0,96,100,62,1,58,46,57,0,-735895,-420650,ALLOWED (Correct)
NORMAL,0,0,96,68,62,1,58,36,23,0,-754208,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,33,2,1,-47988,-420650,BLOCKED (Correct)
NORMAL,0,0,96,36,124,1,504,30,13,0,-564065,-420650,ALLOWED (Correct)
ATTACK,0,0,96,20,508,1,504,13,7,1,-265034,-420650,BLOCKED (Correct)
NORMAL,9,512,96,512,62,1,58,16,175,0,-1188111,-420650,ALLOWED (Correct)
ATTACK,56,512,512,0,508,0,0,41,70,0,-1188111,-420650,MISSED
NORMAL,0,0,96,68,62,1,58,36,23,0,-754208,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,96,20,508,1,504,269,122,1,105175,-420650,BLOCKED (Correct)
NORMAL,0,0,96,44,508,1,504,108,52,0,-746773,-420650,ALLOWED (Correct)
NORMAL,0,0,96,164,62,1,58,345,512,1,212523,-420650,FALSE ALARM
NORMAL,1,512,96,68,62,1,58,53,24,0,-742450,-420650,ALLOWED (Correct)
ATTACK,0,0,96,52,508,1,504,382,270,1,262315,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
NORMAL,0,0,96,20,62,1,58,306,139,1,-357636,-420650,FALSE ALARM
ATTACK,0,0,96,108,124,1,504,24,13,0,-570506,-420650,MISSED
NORMAL,0,0,96,4,124,1,504,69,14,0,-532020,-420650,ALLOWED (Correct)
ATTACK,0,0,96,28,124,1,504,26,11,0,-569272,-420650,MISSED
ATTACK,0,0,512,0,508,0,0,38,2,0,-569272,-420650,MISSED
ATTACK,4,512,512,0,508,0,0,19,41,0,-569272,-420650,MISSED
NORMAL,0,0,96,0,508,0,0,10,1,1,-262742,-420650,FALSE ALARM
ATTACK,0,0,96,36,124,1,504,28,12,1,93782,-420650,BLOCKED (Correct)
ATTACK,0,0,96,68,124,1,504,28,12,0,-566487,-420650,MISSED
