label,dur,rate,proto,dpkts,sttl,dwin,dttl,smean,sbytes,decision,nn_output,threshold
ATTACK,0,0,512,0,508,0,0,38,2,1,-242413,-420650
NORMAL,0,0,96,36,508,1,504,18,9,1,882807,-420650
NORMAL,0,0,272,4,62,0,58,21,1,0,-506881,-420650
NORMAL,0,0,96,244,62,1,58,17,55,0,-1863814,-420650
NORMAL,0,0,96,364,62,1,58,16,80,0,-1539106,-420650
ATTACK,0,0,96,28,124,1,504,25,11,1,1165724,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,0,0,96,108,62,1,58,70,71,0,-625881,-420650
ATTACK,0,0,272,0,508,0,0,30,2,1,415860,-420650
ATTACK,0,0,96,20,508,1,504,25,11,1,654902,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,-244242,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,0,0,96,364,62,1,58,16,80,0,-1539106,-420650
NORMAL,0,0,96,28,62,1,58,14,4,0,-815210,-420650
NORMAL,0,0,96,28,124,1,504,28,12,1,1167165,-420650
NORMAL,0,0,272,4,62,0,58,24,1,0,-504938,-420650
NORMAL,0,0,96,420,62,1,58,20,68,0,-1418948,-420650
NORMAL,1,512,96,28,508,1,504,20,9,1,683444,-420650
ATTACK,0,0,96,36,508,1,504,32,16,1,700681,-420650
ATTACK,0,0,96,28,124,1,504,26,11,1,1165918,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,-244242,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,272,0,508,0,0,392,24,1,-127869,-420650
NORMAL,0,0,96,164,62,1,58,347,512,0,-1262516,-420650
ATTACK,0,0,96,20,508,1,504,30,12,1,879015,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,-244242,-420650
NORMAL,0,0,96,244,62,1,58,17,55,0,-1863814,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,272,0,508,0,0,16,1,0,-540222,-420650
ATTACK,0,0,512,0,508,0,0,302,19,1,-246583,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,96,84,124,1,504,359,417,1,1790003,-420650
ATTACK,0,0,272,0,508,0,0,187,12,1,-55840,-420650
NORMAL,0,0,96,28,62,1,58,306,139,1,-222540,-420650
ATTACK,0,0,512,0,0,0,0,18,0,1,-246583,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,0,0,96,196,62,1,58,18,45,0,-777223,-420650
ATTACK,0,0,96,20,508,1,504,25,11,0,654902,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,96,36,508,1,504,32,16,1,700681,-420650
ATTACK,0,0,96,36,508,1,504,512,512,1,1138044,-420650
ATTACK,54,512,512,0,508,0,0,41,111,1,-267400,-420650
ATTACK,0,0,272,0,508,0,0,492,46,1,-29559,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,-267400,-420650
ATTACK,0,0,96,20,508,1,504,34,14,1,652228,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,-269274,-420650
NORMAL,0,0,96,164,62,1,58,339,512,0,-1270094,-420650
ATTACK,0,0,272,0,508,0,0,30,2,1,415860,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,1,512,96,28,508,1,504,32,13,1,679198,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,16,512,96,512,62,1,58,16,177,0,-1289320,-420650
ATTACK,0,0,96,44,124,1,504,29,12,1,1215297,-420650
NORMAL,0,0,272,12,62,0,58,53,7,0,-475738,-420650
ATTACK,0,0,272,0,508,0,0,33,2,1,407497,-420650
NORMAL,0,0,96,28,62,1,58,14,4,0,-815210,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,-269274,-420650
NORMAL,0,0,96,76,62,1,58,97,61,0,-602690,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,-269274,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,0,0,272,4,62,0,58,21,1,0,-506881,-420650
NORMAL,0,0,512,0,0,0,0,11,0,1,-269274,-420650
NORMAL,0,0,96,140,62,1,58,20,34,0,-653490,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,-269274,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,272,0,508,0,0,30,2,1,415860,-420650
ATTACK,0,0,96,60,124,1,504,29,12,1,1273422,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,-269274,-420650
ATTACK,1,512,96,28,508,1,504,16,8,1,683624,-420650
ATTACK,1,512,96,28,508,1,504,16,8,1,683624,-420650
ATTACK,0,0,96,20,508,1,504,50,19,1,647674,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,0,0,96,20,508,1,504,14,7,1,658730,-420650
NORMAL,0,0,96,52,62,1,58,21,22,0,-783681,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,0,0,96,196,62,1,58,18,45,0,-713713,-420650
ATTACK,0,0,96,52,508,1,504,512,512,0,-445319,-420650
ATTACK,0,0,96,28,124,1,504,29,12,1,1167165,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,-271818,-420650
ATTACK,0,0,96,28,508,1,504,182,72,1,675876,-420650
NORMAL,0,0,96,244,62,1,58,18,56,0,-1864141,-420650
NORMAL,0,0,272,4,62,0,58,24,1,0,-504938,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,1,512,96,36,508,1,504,18,9,0,-1024466,-420650
NORMAL,0,0,96,44,62,1,58,14,6,0,-799620,-420650
NORMAL,0,0,512,0,0,0,0,11,0,1,-271818,-420650
NORMAL,0,0,512,0,0,0,0,11,0,1,-271818,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,-271818,-420650
NORMAL,0,0,96,28,124,1,504,29,12,1,1167165,-420650
NORMAL,0,0,512,0,0,0,0,11,0,1,-271818,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,-271818,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,2,512,96,36,508,1,504,29,15,1,700496,-420650
ATTACK,0,0,272,0,508,0,0,109,7,1,181423,-420650
ATTACK,0,0,96,60,508,1,504,83,35,1,759140,-420650
NORMAL,0,0,96,164,62,1,58,26,35,0,-665355,-420650
NORMAL,0,0,96,292,62,1,58,17,65,0,-1735173,-420650
NORMAL,0,0,96,36,124,1,504,28,12,1,1188497,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,0,0,96,20,508,1,504,113,38,1,631464,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,-271818,-420650
NORMAL,0,0,96,68,62,1,58,91,58,0,-628632,-420650
ATTACK,0,0,96,36,124,1,504,10,5,1,1193152,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,96,28,508,1,504,40,19,1,670988,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,1,512,96,44,124,1,504,44,20,1,1220375,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,-273112,-420650
ATTACK,1,512,96,28,508,1,504,26,11,1,681020,-420650
NORMAL,0,0,96,196,62,1,58,18,45,0,-643513,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,-273112,-420650
NORMAL,0,0,96,92,62,1,58,31,29,0,-716084,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,1333704,-420650
NORMAL,0,0,272,0,508,0,0,7,0,1,469112,-420650
NORMAL,0,0,272,0,508,0,0,7,0,1,469112,-420650
ATTACK,1,512,512,0,508,0,0,38,5,1,-273112,-420650
ATTACK,2,512,96,28,508,1,504,31,13,1,680053,-420650
NORMAL,3,512,96,512,62,1,58,16,179,0,-1290274,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,1,512,96,20,508,1,504,89,31,1,637955,-420650
NORMAL,1,512,96,28,508,1,504,18,9,1,682409,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,0,0,272,4,62,0,58,20,1,0,-507477,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,-275766,-420650
NORMAL,0,0,96,28,508,1,504,32,16,1,674822,-420650
ATTACK,0,0,96,28,508,1,504,16,8,1,683624,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,0,0,96,68,62,1,58,36,23,0,-748191,-420650
ATTACK,1,512,96,92,124,1,504,451,512,1,1980199,-420650
NORMAL,0,0,272,4,62,0,58,24,1,0,-1108060,-420650
NORMAL,4,512,96,512,62,1,58,14,166,0,-1285066,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,0,0,96,92,62,1,58,46,57,0,-674544,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,0,0,96,52,62,1,58,21,22,0,-783681,-420650
ATTACK,0,0,96,76,124,1,504,125,94,1,1400174,-420650
ATTACK,1,512,96,84,124,1,504,13,19,1,1347407,-420650
ATTACK,0,0,96,36,124,1,504,28,12,1,1188497,-420650
NORMAL,0,0,272,12,62,0,58,53,7,0,-475738,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,96,44,508,1,504,16,12,1,729400,-420650
NORMAL,0,0,96,244,62,1,58,17,55,0,-1863814,-420650
ATTACK,2,512,96,76,124,1,504,111,92,1,1374221,-420650
NORMAL,0,0,512,0,0,0,0,11,0,1,-275766,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,-275766,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,272,0,508,0,0,21,1,1,438648,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,0,0,272,0,508,0,0,7,0,1,469112,-420650
ATTACK,0,0,96,36,508,1,504,15,11,1,706286,-420650
ATTACK,2,512,96,172,124,1,504,14,18,1,791568,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,272,0,508,0,0,16,1,0,-671815,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,0,0,272,4,62,0,58,24,1,0,-504938,-420650
NORMAL,0,0,96,92,62,1,58,34,31,0,-710151,-420650
NORMAL,0,0,96,156,62,1,58,19,39,0,-729775,-420650
ATTACK,1,512,96,60,508,1,504,16,12,1,781282,-420650
NORMAL,0,0,96,44,508,1,504,21,14,1,727016,-420650
ATTACK,0,0,96,36,124,1,504,30,12,1,1190615,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,0,0,272,0,508,0,0,254,16,1,-182927,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,96,84,124,1,504,312,344,1,1717177,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,-275766,-420650
ATTACK,0,0,96,28,124,1,504,10,5,1,1165576,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,1,512,96,28,508,1,504,16,8,1,683624,-420650
NORMAL,0,0,272,4,62,0,58,24,1,0,-504938,-420650
NORMAL,1,512,96,28,508,1,504,14,7,1,683971,-420650
ATTACK,1,512,96,28,508,1,504,16,8,1,683624,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,-275766,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,-276834,-420650
ATTACK,0,0,96,20,508,1,504,16,8,1,658846,-420650
ATTACK,0,0,96,28,124,1,504,29,12,1,1167165,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,512,4,508,0,120,55,8,1,-258580,-420650
NORMAL,0,0,96,20,62,1,58,306,139,1,-214439,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,96,20,508,1,504,115,39,1,630245,-420650
ATTACK,36,512,512,0,508,0,0,41,33,1,-263190,-420650
NORMAL,0,0,96,20,508,1,504,17,8,1,658846,-420650
NORMAL,0,0,96,244,62,1,58,17,55,0,-1863814,-420650
NORMAL,1,512,96,52,508,1,504,21,14,1,753066,-420650
ATTACK,0,0,96,20,508,1,504,19,9,1,657522,-420650
NORMAL,0,0,272,12,62,0,58,59,8,0,-475713,-420650
ATTACK,0,0,96,20,508,1,504,14,7,1,658730,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,-266146,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,96,28,508,1,504,16,8,1,683624,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,96,20,508,1,504,236,108,1,667042,-420650
NORMAL,0,0,272,4,62,0,58,21,1,0,-506881,-420650
NORMAL,0,0,96,116,62,1,58,74,75,0,-617227,-420650
NORMAL,0,0,96,68,62,1,58,97,61,0,-614150,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,1,512,96,36,508,1,504,129,52,1,674439,-420650
ATTACK,0,0,96,28,508,1,504,16,8,1,683624,-420650
ATTACK,0,0,96,28,508,1,504,36,17,1,673830,-420650
ATTACK,1,512,96,36,508,1,504,24,13,1,701760,-420650
NORMAL,0,0,96,140,62,1,58,20,34,0,-653490,-420650
ATTACK,0,0,96,28,508,1,504,16,8,1,683624,-420650
NORMAL,0,0,512,0,0,0,0,11,0,1,-266146,-420650
NORMAL,0,0,96,260,62,1,58,17,59,0,-1825971,-420650
ATTACK,1,512,96,28,508,1,504,34,14,1,678654,-420650
NORMAL,0,0,96,4,124,1,504,69,14,1,1119720,-420650
NORMAL,0,0,96,244,62,1,58,18,56,0,-1864141,-420650
NORMAL,0,0,96,244,62,1,58,17,55,0,-1863814,-420650
ATTACK,0,0,96,44,124,1,504,318,185,1,1748901,-420650
ATTACK,0,0,96,44,124,1,504,28,12,1,1217369,-420650
ATTACK,5,512,96,92,124,1,504,14,19,1,1374229,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,1,512,96,28,508,1,504,53,20,1,673259,-420650
NORMAL,0,0,96,228,62,1,58,35,92,0,-1864896,-420650
NORMAL,0,0,96,292,62,1,58,17,67,0,-1733620,-420650
ATTACK,5,512,96,188,124,1,504,512,512,1,-15704,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,0,0,96,244,62,1,58,18,56,0,-1864141,-420650
ATTACK,57,512,512,0,508,0,0,124,512,1,-320495,-420650
ATTACK,5,512,512,0,508,0,0,38,5,1,-321172,-420650
NORMAL,0,0,96,164,62,1,58,19,39,0,-750316,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,-321172,-420650
ATTACK,0,0,96,20,508,1,504,15,8,1,658255,-420650
ATTACK,0,0,96,20,508,1,504,11,6,1,658730,-420650
ATTACK,0,0,96,20,508,1,504,113,38,1,631464,-420650
NORMAL,0,0,96,244,62,1,58,18,56,0,-1864141,-420650
NORMAL,0,0,96,20,508,1,504,113,38,1,631464,-420650
NORMAL,0,0,96,244,62,1,58,17,55,0,-1863814,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,0,0,272,12,62,0,58,56,8,0,-475554,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,96,28,124,1,504,28,12,1,1167001,-420650
NORMAL,0,0,96,28,62,1,58,14,4,0,-815210,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,96,44,124,1,504,41,19,1,1217702,-420650
ATTACK,0,0,96,20,508,1,504,30,12,1,654682,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,272,0,508,0,0,341,21,1,-166040,-420650
NORMAL,0,0,96,28,508,1,504,14,7,1,683971,-420650
NORMAL,0,0,96,68,62,1,58,36,23,0,-748191,-420650
NORMAL,0,0,96,196,62,1,58,18,46,0,-596987,-420650
NORMAL,0,0,96,68,62,1,58,36,23,0,-748191,-420650
ATTACK,0,0,96,28,124,1,504,29,12,1,876632,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,96,20,508,1,504,47,18,1,648635,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,-321172,-420650
ATTACK,3,512,96,164,124,1,504,512,512,1,750149,-420650
NORMAL,0,0,272,12,62,0,58,59,8,0,-475713,-420650
NORMAL,0,0,96,164,62,1,58,19,39,0,-709844,-420650
NORMAL,0,0,96,196,62,1,58,18,46,0,-835939,-420650
ATTACK,1,512,512,0,508,0,0,33,5,0,-321172,-420650
NORMAL,1,512,96,68,62,1,58,48,25,0,-727483,-420650
ATTACK,0,0,96,512,124,1,504,10,28,1,1663100,-420650
NORMAL,0,0,272,4,62,0,58,24,1,0,-504938,-420650
ATTACK,0,0,96,20,508,1,504,12,7,1,658730,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,1347914,-420650
NORMAL,2,512,96,512,62,1,58,16,179,0,-1290274,-420650
ATTACK,0,0,96,84,124,1,504,393,481,1,1843933,-420650
NORMAL,0,0,96,204,62,1,58,26,59,0,-1922722,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,96,20,508,1,504,47,18,1,649196,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,96,20,508,1,504,33,13,1,653475,-420650
NORMAL,0,0,96,164,62,1,58,19,39,0,-729775,-420650
ATTACK,8,512,96,512,124,1,504,11,45,1,1632452,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,-321838,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,-321838,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,-321838,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,1,512,96,512,62,1,58,27,213,0,-1322878,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,0,0,272,0,508,0,0,254,16,1,-182927,-420650
NORMAL,0,0,96,20,508,1,504,15,8,1,658730,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,1,512,96,76,508,1,504,512,512,1,-403320,-420650
ATTACK,1,512,96,28,508,1,504,29,15,1,676985,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,96,20,508,1,504,82,29,1,638976,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,512,0,508,0,0,33,2,1,-321838,-420650
ATTACK,4,512,96,28,508,1,504,16,8,1,683624,-420650
NORMAL,0,0,96,20,508,1,504,113,38,1,631464,-420650
ATTACK,0,0,96,76,124,1,504,29,12,1,1328506,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,0,0,512,0,0,0,0,11,0,1,-321838,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,272,0,508,0,0,129,8,1,112525,-420650
ATTACK,0,0,96,28,508,1,504,16,8,1,683624,-420650
ATTACK,2,512,96,84,124,1,504,168,145,1,1470395,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,272,0,508,0,0,14,1,1,457637,-420650
NORMAL,0,0,96,20,508,1,504,21,10,1,655884,-420650
ATTACK,0,0,96,20,508,1,504,19,9,1,657522,-420650
ATTACK,0,0,96,28,508,1,504,16,8,1,683624,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,0,0,96,92,62,1,58,76,66,0,-624325,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,1,512,96,500,62,1,58,20,121,0,-1300234,-420650
NORMAL,0,0,96,4,124,1,504,70,15,1,1119501,-420650
ATTACK,0,0,96,28,508,1,504,233,106,1,690432,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,-321728,-420650
NORMAL,0,0,96,68,62,1,58,36,23,0,-748191,-420650
NORMAL,0,0,96,196,62,1,58,18,45,0,-668603,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,96,36,508,1,504,35,17,1,699307,-420650
ATTACK,1,512,96,36,124,1,504,31,13,1,1190022,-420650
NORMAL,3,512,96,68,62,1,58,36,23,0,-748191,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,-321728,-420650
ATTACK,54,512,512,0,508,0,0,41,57,1,-323924,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,96,28,508,1,504,14,7,1,683971,-420650
ATTACK,0,0,512,0,508,0,0,33,2,1,-323924,-420650
NORMAL,44,512,96,52,508,1,504,113,78,1,682905,-420650
ATTACK,30,136,272,0,508,0,0,7,2,1,470683,-420650
ATTACK,0,0,96,28,508,1,504,16,8,1,683624,-420650
NORMAL,0,0,96,28,508,1,504,29,15,1,676761,-420650
NORMAL,0,0,272,12,62,0,58,54,7,0,-476611,-420650
NORMAL,0,0,96,28,508,1,504,113,38,1,658010,-420650
NORMAL,0,0,272,12,62,0,58,54,7,0,-476611,-420650
ATTACK,0,0,96,20,508,1,504,39,15,1,651581,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,272,0,508,0,0,254,16,1,-182927,-420650
ATTACK,0,0,272,0,508,0,0,512,32,1,-45873,-420650
NORMAL,0,0,272,4,62,0,58,24,1,0,-504938,-420650
NORMAL,0,0,96,36,508,1,504,18,9,1,709036,-420650
NORMAL,0,0,272,12,62,0,58,56,8,0,-475554,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,-323924,-420650
ATTACK,0,0,96,20,508,1,504,14,7,1,658730,-420650
NORMAL,0,0,96,4,124,1,504,69,14,1,1119720,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,-323924,-420650
ATTACK,0,0,96,28,508,1,504,50,22,1,668707,-420650
ATTACK,1,512,96,36,508,1,504,104,36,1,683844,-420650
ATTACK,0,0,96,36,124,1,504,40,19,1,1194344,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,0,0,96,4,124,1,504,69,14,1,909581,-420650
ATTACK,0,0,272,0,508,0,0,276,17,1,-183419,-420650
ATTACK,1,512,96,20,508,1,504,116,39,1,631479,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,272,0,508,0,0,30,2,1,415860,-420650
ATTACK,0,0,96,28,124,1,504,28,12,1,1167165,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,96,28,124,1,504,27,12,1,1166378,-420650
NORMAL,6,512,96,512,62,1,58,16,179,0,-1290274,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,0,0,96,20,508,1,504,14,7,1,658730,-420650
NORMAL,8,512,96,512,62,1,58,14,166,0,-1281253,-420650
NORMAL,0,0,96,164,62,1,58,19,39,0,-754867,-420650
ATTACK,1,512,96,44,508,1,504,16,12,1,729400,-420650
NORMAL,0,0,96,92,62,1,58,34,31,0,-710151,-420650
ATTACK,0,0,272,0,508,0,0,17,1,1,449487,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,0,0,272,4,62,0,58,24,1,0,-504938,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,10,512,96,0,508,0,0,10,3,1,-390610,-420650
NORMAL,0,0,96,28,508,1,504,19,9,1,682409,-420650
ATTACK,0,0,96,28,508,1,504,25,11,1,680753,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,-324081,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,0,0,96,196,62,1,58,18,45,0,-596987,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,-324081,-420650
NORMAL,0,0,272,4,62,0,58,20,1,0,-507477,-420650
NORMAL,1,512,96,68,62,1,58,36,23,0,-748191,-420650
ATTACK,2,512,96,28,508,1,504,20,9,1,683444,-420650
NORMAL,0,0,96,20,508,1,504,14,7,1,658730,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,-324081,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,0,0,272,12,62,0,58,53,7,0,-475738,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,-324081,-420650
ATTACK,0,0,272,0,508,0,0,45,3,1,376223,-420650
NORMAL,0,0,96,340,62,1,58,16,75,0,-1237516,-420650
ATTACK,0,0,272,0,508,0,0,14,1,1,457637,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,0,0,96,92,62,1,58,34,31,0,-710151,-420650
NORMAL,0,0,272,4,62,0,58,24,1,0,-504938,-420650
NORMAL,0,0,96,20,62,1,58,306,139,1,-214439,-420650
NORMAL,0,0,272,4,62,0,58,24,1,0,-504938,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,0,0,272,4,62,0,58,24,1,0,-504938,-420650
ATTACK,0,0,272,0,508,0,0,14,1,1,457637,-420650
NORMAL,0,0,272,4,62,0,58,24,1,0,-504938,-420650
ATTACK,2,512,96,60,508,1,504,512,512,0,-433730,-420650
NORMAL,0,0,96,68,62,1,58,97,61,0,-614150,-420650
NORMAL,0,0,96,28,508,1,504,16,8,1,683624,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,-323410,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,1,512,96,76,124,1,504,228,194,1,1572843,-420650
