label,dur,rate,proto,dpkts,sttl,dwin,dttl,smean,sbytes,decision,nn_output,threshold,result
ATTACK,0,0,272,0,508,0,0,30,2,1,415860,-420650,BLOCKED (Correct)
ATTACK,0,0,96,28,124,1,504,29,12,0,-816417,-420650,MISSED
NORMAL,0,0,272,4,62,0,58,24,1,0,-750623,-420650,ALLOWED (Correct)
ATTACK,3,512,96,512,508,1,504,13,36,1,-310189,-420650,BLOCKED (Correct)
ATTACK,3,512,96,84,124,1,504,14,19,0,-813016,-420650,MISSED
ATTACK,0,0,512,0,508,0,0,38,2,0,-813016,-420650,MISSED
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,11,512,512,0,508,0,0,13,33,1,451469,-420650,BLOCKED (Correct)
ATTACK,26,512,512,0,508,0,0,10,13,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,96,28,508,1,504,68,24,1,-356721,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,451469,-420650,BLOCKED (Correct)
ATTACK,1,512,96,468,124,1,504,11,24,0,-804104,-420650,MISSED
ATTACK,0,0,96,20,508,1,504,16,8,1,-383670,-420650,BLOCKED (Correct)
ATTACK,43,476,512,0,508,0,0,19,19,1,-383670,-420650,BLOCKED (Correct)
ATTACK,0,0,96,20,508,1,504,39,15,0,-1116414,-420650,MISSED
NORMAL,0,0,96,164,62,1,58,19,40,0,-997900,-420650,ALLOWED (Correct)
ATTACK,0,0,512,0,508,0,0,9,0,0,-997900,-420650,MISSED
NORMAL,1,512,96,164,62,1,58,27,33,0,-998170,-420650,ALLOWED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,0,-998170,-420650,MISSED
NORMAL,0,0,96,244,62,1,58,18,56,0,-2221642,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,96,132,124,1,504,210,194,0,-453270,-420650,MISSED
NORMAL,0,0,96,20,508,1,504,18,9,1,-381455,-420650,FALSE ALARM
NORMAL,0,0,96,140,62,1,58,20,34,0,-999643,-420650,ALLOWED (Correct)
ATTACK,0,0,96,28,508,1,504,115,47,1,-340135,-420650,BLOCKED (Correct)
NORMAL,0,0,96,244,62,1,58,17,55,0,-983718,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,96,12,508,1,504,20,5,1,-392255,-420650,BLOCKED (Correct)
NORMAL,0,0,96,196,62,1,58,18,45,0,-994960,-420650,ALLOWED (Correct)
NORMAL,0,0,96,340,62,1,58,16,75,0,-2205954,-420650,ALLOWED (Correct)
ATTACK,0,0,96,28,508,1,504,25,11,1,-377912,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,-377912,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
NORMAL,13,472,96,0,508,0,0,10,3,1,-390610,-420650,FALSE ALARM
ATTACK,0,0,512,0,508,0,0,38,2,1,-390610,-420650,BLOCKED (Correct)
ATTACK,0,0,96,124,124,1,504,43,20,0,-805981,-420650,MISSED
ATTACK,0,0,96,28,508,1,504,10,5,1,-388204,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,14,1,1,457637,-420650,BLOCKED (Correct)
NORMAL,0,0,272,4,62,0,58,24,1,0,-750623,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,321840,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,321840,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,1,512,96,36,124,1,504,29,12,0,-815985,-420650,MISSED
NORMAL,2,512,96,512,62,1,58,14,166,0,-2101426,-420650,ALLOWED (Correct)
ATTACK,56,512,512,0,508,0,0,123,314,0,-2101426,-420650,MISSED
ATTACK,0,0,512,0,508,0,0,38,2,0,-2101426,-420650,MISSED
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,2,512,96,28,508,1,504,16,8,1,-382049,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,30,2,1,415860,-420650,BLOCKED (Correct)
NORMAL,0,0,272,4,62,0,58,24,1,0,-750623,-420650,ALLOWED (Correct)
ATTACK,0,0,96,28,508,1,504,43,16,1,-369660,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,-369660,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,-369660,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,-369660,-420650,BLOCKED (Correct)
ATTACK,0,0,96,36,124,1,504,27,12,0,-815953,-420650,MISSED
ATTACK,0,0,272,0,124,0,0,276,17,1,-397894,-420650,BLOCKED (Correct)
ATTACK,0,0,96,28,508,1,504,31,15,1,-369861,-420650,BLOCKED (Correct)
ATTACK,0,0,96,52,508,1,504,16,11,1,-375221,-420650,BLOCKED (Correct)
NORMAL,0,0,272,12,62,0,58,59,8,0,-736762,-420650,ALLOWED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,0,-736762,-420650,MISSED
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
NORMAL,0,0,96,68,62,1,58,36,23,0,-1000550,-420650,ALLOWED (Correct)
NORMAL,0,0,272,12,62,0,58,54,7,0,-740274,-420650,ALLOWED (Correct)
ATTACK,0,0,96,20,508,1,504,35,14,1,-373777,-420650,BLOCKED (Correct)
ATTACK,0,0,96,100,124,1,504,492,512,0,-1042934,-420650,MISSED
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,96,28,508,1,504,137,55,0,-1689393,-420650,MISSED
ATTACK,0,0,96,28,508,1,504,11,7,1,-382677,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,1,512,96,28,508,1,504,113,38,1,-354172,-420650,BLOCKED (Correct)
NORMAL,0,0,512,0,0,0,0,11,0,1,-354172,-420650,FALSE ALARM
ATTACK,5,512,96,512,124,1,504,12,30,0,-798933,-420650,MISSED
NORMAL,0,0,96,164,62,1,58,19,39,0,-998354,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,96,28,508,1,504,25,11,1,-377912,-420650,BLOCKED (Correct)
ATTACK,0,0,96,196,124,1,504,20,15,0,-813826,-420650,MISSED
ATTACK,0,0,512,0,508,0,0,38,2,0,-813826,-420650,MISSED
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,30,2,1,415860,-420650,BLOCKED (Correct)
NORMAL,0,0,272,12,62,0,58,53,7,0,-740115,-420650,ALLOWED (Correct)
ATTACK,20,512,512,0,508,0,0,42,26,0,-740115,-420650,MISSED
ATTACK,2,512,96,108,124,1,504,417,512,1,93716,-420650,BLOCKED (Correct)
ATTACK,0,0,96,20,508,1,504,35,14,1,-372204,-420650,BLOCKED (Correct)
NORMAL,0,0,96,292,62,1,58,17,67,1,540201,-420650,FALSE ALARM
NORMAL,0,0,96,172,62,1,58,339,512,1,-11165,-420650,FALSE ALARM
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
NORMAL,0,0,96,68,62,1,58,53,24,0,-988346,-420650,ALLOWED (Correct)
NORMAL,0,0,96,188,62,1,58,18,47,0,-992000,-420650,ALLOWED (Correct)
ATTACK,1,512,96,60,508,1,504,512,512,0,-701006,-420650,MISSED
ATTACK,1,512,96,28,508,1,504,14,7,1,-382677,-420650,BLOCKED (Correct)
ATTACK,0,0,96,28,508,1,504,151,50,1,-335338,-420650,BLOCKED (Correct)
NORMAL,0,0,272,4,62,0,58,24,1,0,-750623,-420650,ALLOWED (Correct)
ATTACK,0,0,96,44,124,1,504,27,11,0,-815230,-420650,MISSED
ATTACK,0,0,96,28,508,1,504,45,17,0,-787979,-420650,MISSED
ATTACK,1,512,96,28,508,1,504,16,8,1,-382049,-420650,BLOCKED (Correct)
NORMAL,0,0,96,68,62,1,58,53,24,0,-988346,-420650,ALLOWED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,0,-988346,-420650,MISSED
NORMAL,0,0,512,0,0,0,0,11,0,0,-988346,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
NORMAL,0,0,96,36,62,1,58,53,16,0,-996272,-420650,ALLOWED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,0,-996272,-420650,MISSED
ATTACK,2,512,96,52,508,1,504,325,274,1,10795,-420650,BLOCKED (Correct)
NORMAL,0,0,96,4,124,1,504,69,14,0,-791711,-420650,ALLOWED (Correct)
ATTACK,0,0,96,28,508,1,504,33,14,1,-374044,-420650,BLOCKED (Correct)
NORMAL,0,0,512,0,0,0,0,11,0,1,-374044,-420650,FALSE ALARM
NORMAL,0,0,272,4,62,0,58,24,1,0,-750623,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,7,0,1,469112,-420650,BLOCKED (Correct)
ATTACK,0,0,96,20,508,1,504,24,11,1,-381220,-420650,BLOCKED (Correct)
ATTACK,0,0,96,44,508,1,504,512,512,1,291712,-420650,BLOCKED (Correct)
NORMAL,0,0,512,0,0,0,0,11,0,1,291712,-420650,FALSE ALARM
ATTACK,0,0,512,0,508,0,0,38,2,1,291712,-420650,BLOCKED (Correct)
NORMAL,0,0,96,116,62,1,58,74,75,0,-911204,-420650,ALLOWED (Correct)
ATTACK,56,512,512,0,508,0,0,41,84,0,-911204,-420650,MISSED
NORMAL,0,0,96,52,62,1,58,21,22,0,-1008316,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,451469,-420650,BLOCKED (Correct)
NORMAL,0,0,96,212,62,1,58,18,49,0,-990726,-420650,ALLOWED (Correct)
NORMAL,0,0,96,36,508,1,504,18,9,1,-380755,-420650,FALSE ALARM
ATTACK,0,0,96,116,124,1,504,41,26,0,-803732,-420650,MISSED
NORMAL,0,0,96,156,62,1,58,346,512,1,-2159,-420650,FALSE ALARM
ATTACK,0,0,512,0,508,0,0,38,2,1,-2159,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,96,36,508,1,504,392,277,1,105097,-420650,BLOCKED (Correct)
NORMAL,0,0,272,0,508,0,0,36,2,1,401121,-420650,FALSE ALARM
ATTACK,0,0,512,0,508,0,0,38,2,1,401121,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,14,1,0,-432648,-420650,MISSED
NORMAL,0,0,272,4,62,0,58,24,1,0,-750623,-420650,ALLOWED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,0,-750623,-420650,MISSED
ATTACK,1,512,96,28,508,1,504,16,8,1,-382049,-420650,BLOCKED (Correct)
NORMAL,0,0,96,92,62,1,58,46,57,0,-959220,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,1,512,96,60,508,1,504,512,512,1,291712,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,291712,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,258,16,1,291712,-420650,BLOCKED (Correct)
NORMAL,0,0,272,0,508,0,0,254,16,1,-182927,-420650,FALSE ALARM
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,96,28,508,1,504,16,8,1,-382049,-420650,BLOCKED (Correct)
NORMAL,0,0,272,0,508,0,0,10,2,1,468120,-420650,FALSE ALARM
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
NORMAL,0,0,96,92,62,1,58,46,57,0,-959220,-420650,ALLOWED (Correct)
ATTACK,0,0,96,28,508,1,504,16,8,1,-382049,-420650,BLOCKED (Correct)
NORMAL,0,0,272,4,62,0,58,24,1,0,-750623,-420650,ALLOWED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,0,-750623,-420650,MISSED
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,451469,-420650,BLOCKED (Correct)
NORMAL,3,512,96,512,62,1,58,16,179,0,-2087071,-420650,ALLOWED (Correct)
ATTACK,0,0,96,20,508,1,504,30,13,1,-377676,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
NORMAL,2,512,96,212,62,1,58,16,45,0,-997817,-420650,ALLOWED (Correct)
NORMAL,0,0,96,20,508,1,504,14,7,1,-382677,-420650,FALSE ALARM
ATTACK,0,0,512,0,508,0,0,38,2,1,-382677,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,0,0,0,18,0,1,-382677,-420650,BLOCKED (Correct)
NORMAL,0,0,96,196,62,1,58,18,45,0,-1028632,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,1,512,96,28,124,1,504,10,5,0,-824466,-420650,MISSED
ATTACK,2,512,96,92,124,1,504,94,79,0,-694002,-420650,MISSED
ATTACK,1,512,96,220,124,1,504,11,18,0,-810895,-420650,MISSED
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
NORMAL,0,0,272,12,62,0,58,59,8,0,-736762,-420650,ALLOWED (Correct)
ATTACK,1,512,96,28,508,1,504,42,16,1,-369660,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,27,2,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
NORMAL,0,0,96,52,62,1,58,21,22,0,-1008316,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
NORMAL,0,0,96,212,62,1,58,18,49,0,-990726,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,30,2,1,415860,-420650,BLOCKED (Correct)
ATTACK,1,512,96,512,124,1,504,13,34,0,-793681,-420650,MISSED
NORMAL,0,0,272,4,62,0,58,24,1,0,-750623,-420650,ALLOWED (Correct)
ATTACK,2,512,96,100,508,1,504,512,512,0,-699531,-420650,MISSED
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
NORMAL,0,0,96,164,62,1,58,19,39,0,-998354,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
NORMAL,20,512,96,260,62,1,58,17,59,0,-2221025,-420650,ALLOWED (Correct)
NORMAL,0,0,512,0,0,0,0,11,0,0,-2221025,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
NORMAL,0,0,96,164,62,1,58,345,512,0,-1197439,-420650,ALLOWED (Correct)
NORMAL,4,512,96,512,62,1,58,41,331,0,-1799586,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
NORMAL,0,0,272,12,62,0,58,53,7,0,-740115,-420650,ALLOWED (Correct)
NORMAL,0,0,96,196,62,1,58,18,45,0,-994960,-420650,ALLOWED (Correct)
NORMAL,0,0,272,4,62,0,58,24,1,0,-750623,-420650,ALLOWED (Correct)
ATTACK,0,0,512,0,508,0,0,33,2,0,-750623,-420650,MISSED
ATTACK,0,0,272,0,508,0,0,30,2,1,415860,-420650,BLOCKED (Correct)
NORMAL,0,0,96,164,62,1,58,19,39,0,-816054,-420650,ALLOWED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,0,-816054,-420650,MISSED
NORMAL,0,0,96,28,124,1,504,29,12,0,-815985,-420650,ALLOWED (Correct)
NORMAL,0,0,272,4,62,0,58,20,1,0,-754765,-420650,ALLOWED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,0,-754765,-420650,MISSED
ATTACK,0,0,272,0,508,0,0,181,11,1,-39859,-420650,BLOCKED (Correct)
NORMAL,0,0,272,0,508,0,0,14,1,1,457637,-420650,FALSE ALARM
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
NORMAL,0,0,96,44,62,1,58,14,6,0,-1025414,-420650,ALLOWED (Correct)
ATTACK,1,512,96,28,508,1,504,31,13,1,-374170,-420650,BLOCKED (Correct)
NORMAL,0,0,96,28,508,1,504,113,38,1,-354172,-420650,FALSE ALARM
NORMAL,0,0,96,244,62,1,58,18,56,0,-2221642,-420650,ALLOWED (Correct)
ATTACK,1,512,96,76,124,1,504,88,62,0,-728424,-420650,MISSED
ATTACK,0,0,96,20,508,1,504,14,7,1,-382677,-420650,BLOCKED (Correct)
ATTACK,0,0,96,20,508,1,504,68,24,1,-356721,-420650,BLOCKED (Correct)
NORMAL,0,0,272,4,62,0,58,24,1,0,-750623,-420650,ALLOWED (Correct)
NORMAL,0,0,272,4,62,0,58,24,1,0,-750623,-420650,ALLOWED (Correct)
NORMAL,1,512,96,52,508,1,504,512,512,1,291712,-420650,FALSE ALARM
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
NORMAL,0,0,96,164,62,1,58,345,512,1,-2159,-420650,FALSE ALARM
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,2,512,96,84,124,1,504,198,184,0,-477063,-420650,MISSED
ATTACK,1,512,96,52,124,1,504,44,20,0,-805055,-420650,MISSED
NORMAL,0,0,272,12,62,0,58,53,7,0,-740115,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,30,2,1,415860,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
NORMAL,0,0,96,244,62,1,58,18,56,0,-983042,-420650,ALLOWED (Correct)
NORMAL,0,0,272,4,62,0,58,24,1,0,-750623,-420650,ALLOWED (Correct)
NORMAL,0,0,96,292,62,1,58,17,65,0,-2215316,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,30,2,1,415860,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,512,34,1,-43331,-420650,BLOCKED (Correct)
NORMAL,0,0,96,20,508,1,504,14,7,1,-382677,-420650,FALSE ALARM
ATTACK,55,512,272,0,508,0,0,88,162,1,240172,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,0,-428752,-420650,MISSED
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,1,512,96,44,508,1,504,469,512,1,220092,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,220092,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,220092,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,451469,-420650,BLOCKED (Correct)
NORMAL,0,0,96,20,508,1,504,33,13,1,-375180,-420650,FALSE ALARM
ATTACK,0,0,512,0,508,0,0,38,2,1,-375180,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,96,20,508,1,504,79,28,1,-354172,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,539956,-420650,BLOCKED (Correct)
ATTACK,4,512,96,512,124,1,504,12,29,0,-800843,-420650,MISSED
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,451469,-420650,BLOCKED (Correct)
NORMAL,0,0,96,316,62,1,58,17,70,0,-2210026,-420650,ALLOWED (Correct)
NORMAL,0,0,272,12,62,0,58,53,7,0,-740115,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,96,20,508,1,504,48,18,1,-366866,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,14,1,1,457637,-420650,BLOCKED (Correct)
NORMAL,0,0,272,4,62,0,58,24,1,0,-750623,-420650,ALLOWED (Correct)
ATTACK,0,0,96,28,508,1,504,113,46,1,-340596,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,-340596,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,454,28,1,-79064,-420650,BLOCKED (Correct)
NORMAL,6,512,96,512,62,1,58,16,175,0,-2091840,-420650,ALLOWED (Correct)
NORMAL,0,0,272,4,62,0,58,20,1,0,-754765,-420650,ALLOWED (Correct)
ATTACK,0,0,96,28,508,1,504,28,14,1,-372064,-420650,BLOCKED (Correct)
NORMAL,0,0,512,0,0,0,0,11,0,1,-372064,-420650,FALSE ALARM
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,30,2,1,415860,-420650,BLOCKED (Correct)
ATTACK,1,512,96,180,124,1,504,21,16,0,-810634,-420650,MISSED
NORMAL,0,0,512,0,0,0,0,11,0,0,-810634,-420650,ALLOWED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,0,-810634,-420650,MISSED
ATTACK,0,0,512,0,508,0,0,38,2,0,-810634,-420650,MISSED
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,1,512,96,28,508,1,504,17,8,1,-383670,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,573875,-420650,BLOCKED (Correct)
NORMAL,1,512,96,68,62,1,58,48,25,0,-991181,-420650,ALLOWED (Correct)
NORMAL,0,0,96,20,508,1,504,37,15,1,-373718,-420650,FALSE ALARM
ATTACK,49,512,96,512,124,1,504,9,136,0,-1966632,-420650,MISSED
NORMAL,0,0,96,4,124,1,504,70,15,0,-790656,-420650,ALLOWED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,0,-790656,-420650,MISSED
NORMAL,0,0,96,36,508,1,504,18,9,1,-380755,-420650,FALSE ALARM
NORMAL,0,0,272,4,62,0,58,21,1,0,-752656,-420650,ALLOWED (Correct)
NORMAL,0,0,96,244,62,1,58,17,55,0,-2222899,-420650,ALLOWED (Correct)
NORMAL,0,0,96,364,62,1,58,16,80,0,-2199890,-420650,ALLOWED (Correct)
ATTACK,0,0,96,28,124,1,504,25,11,0,-816627,-420650,MISSED
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
NORMAL,0,0,96,108,62,1,58,70,71,0,-917918,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,30,2,1,415860,-420650,BLOCKED (Correct)
ATTACK,0,0,96,20,508,1,504,25,11,0,-1480195,-420650,MISSED
ATTACK,0,0,512,0,508,0,0,38,2,0,-1480195,-420650,MISSED
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
NORMAL,0,0,96,364,62,1,58,16,80,0,-2199890,-420650,ALLOWED (Correct)
NORMAL,0,0,96,28,62,1,58,14,4,0,-1029047,-420650,ALLOWED (Correct)
NORMAL,0,0,96,28,124,1,504,28,12,0,-815985,-420650,ALLOWED (Correct)
NORMAL,0,0,272,4,62,0,58,24,1,1,691455,-420650,FALSE ALARM
NORMAL,0,0,96,420,62,1,58,20,68,0,-2211300,-420650,ALLOWED (Correct)
NORMAL,1,512,96,28,508,1,504,20,9,1,-381176,-420650,FALSE ALARM
ATTACK,0,0,96,36,508,1,504,32,16,1,-368961,-420650,BLOCKED (Correct)
ATTACK,0,0,96,28,124,1,504,26,11,0,-815230,-420650,MISSED
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,392,24,1,-127869,-420650,BLOCKED (Correct)
NORMAL,0,0,96,164,62,1,58,347,512,1,310428,-420650,FALSE ALARM
ATTACK,0,0,96,20,508,1,504,30,12,1,-377162,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,-377162,-420650,BLOCKED (Correct)
NORMAL,0,0,96,244,62,1,58,17,55,0,-983718,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,302,19,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,96,84,124,1,504,359,417,1,-83897,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,187,12,1,-55840,-420650,BLOCKED (Correct)
NORMAL,0,0,96,28,62,1,58,306,139,0,-496096,-420650,ALLOWED (Correct)
ATTACK,0,0,512,0,0,0,0,18,0,0,-496096,-420650,MISSED
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
NORMAL,0,0,96,196,62,1,58,18,45,0,-994960,-420650,ALLOWED (Correct)
ATTACK,0,0,96,20,508,1,504,25,11,1,-377912,-420650,BLOCKED (Correct)
